dataset,feature_set,model,feature,importance_rmse_increase_mean,importance_rmse_increase_std
aus_us_wheat,extreme_weather_soil,ElasticNet,max_3day_rain_last_21d_before_harvest,0.0016598176892341776,0.0020550044890378693
aus_us_wheat,extreme_weather_soil,ElasticNet,max_wet_spell_1mm,0.0016201637424822363,0.0017316157399419102
aus_us_wheat,extreme_weather_soil,ElasticNet,wet_days_last_14d_before_harvest,0.0015122040503730977,0.002358604582901397
aus_us_wheat,extreme_weather_soil,ElasticNet,min_tmin,0.0012360827956605647,0.0016970966656473132
aus_us_wheat,extreme_weather_soil,ElasticNet,rainfall_concentration_index,0.0011307191564524227,0.0002485010006978249
aus_us_wheat,extreme_weather_soil,ElasticNet,heavy_rain_days_20_mid,0.0008289233544395008,0.00038147942813022387
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_ECEC_30_60,0.0007723090933701854,0.0028563804950673282
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_nitrogen_60_100,0.0003611432151499061,0.0010950041538563713
aus_us_wheat,extreme_weather_soil,ElasticNet,max_3day_rain_late,4.419184844862978e-05,0.00040324693417429256
aus_us_wheat,extreme_weather_soil,ElasticNet,dry_spell_events_14d,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,country,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_soc_60_100,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_clay_60_100,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_clay_30_60,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_clay_0_5,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_cfvo_60_100,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_N_5_15,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_N_30_60,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_SOC_15_30,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_SOC_100_200,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_SOC_0_5,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_SILT_5_15,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_TOTAL_N_0_5,0.0,0.0
aus_us_wheat,extreme_weather_soil,ElasticNet,soil_SOC_60_100,0.0,0.0
