country,region,crop,feature,feature_label,low_predicted_yield_group_mean,high_predicted_yield_group_mean,high_minus_low_feature_value,standardized_delta,unit
Australia,New South Wales,Canola,hot_dry_days_30_1mm,hot-dry days,5.222222222222222,1.1111111111111112,-4.111111111111111,-1.2547617033624738,days
Australia,New South Wales,Canola,max_dry_spell_1mm,longest dry spell,29.88888888888889,18.555555555555557,-11.333333333333332,-1.2868456553340473,days
Australia,New South Wales,Canola,dry_spell_events_14d,long dry-spell events,3.3333333333333335,1.6666666666666667,-1.6666666666666667,-1.271633812938305,events
Australia,New South Wales,Canola,max_3day_rain,max 3-day rain,25.411111111111108,49.888888888888886,24.477777777777778,1.4966666093804517,mm
Australia,New South Wales,Canola,max_7day_rain,max 7-day rain,30.400000000000002,63.666666666666664,33.266666666666666,1.3504634055877276,mm
Australia,New South Wales,Canola,rain_last_14d_before_harvest,late-season rain,10.066666666666668,29.06666666666667,19.0,0.9877129641314564,mm
Australia,New South Wales,Canola,storm_before_harvest_flag,storm-before-harvest flag,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4761628701452812,flag
Australia,New South Wales,Canola,frost_days_0,frost days,42.333333333333336,25.0,-17.333333333333336,-1.2093339135174892,days
Australia,New South Wales,Oats,season_rain_sum,season rain,155.15555555555554,399.1,243.94444444444449,2.0780974063196433,mm
Australia,New South Wales,Oats,season_rain_mean,daily rain,0.8432367149758453,2.169021739130435,1.3257850241545897,2.0780974063196433,mm/day
Australia,New South Wales,Oats,season_tmax_mean,mean max temp,17.9082729468599,16.37644927536232,-1.5318236714975804,-1.830044367540579,C
Australia,New South Wales,Oats,season_tmin_mean,mean min temp,3.669021739130435,4.76352657004831,1.0945048309178746,1.340802177761047,C
Australia,New South Wales,Oats,growing_degree_days_base5,growing degree days,1069.9333333333334,1028.2333333333331,-41.70000000000027,-0.5991932453367416,degree-days
Australia,New South Wales,Oats,season_radiation_sum,season radiation,2510.2111111111108,2304.6222222222223,-205.5888888888885,-1.8448989144812045,MJ/m2
Australia,New South Wales,Oats,radiation_sum_mid_y,mid-season radiation,700.3888888888888,628.388888888889,-71.99999999999977,-1.2361007874464776,MJ/m2
Australia,New South Wales,Oats,radiation_sum_late_y,late-season radiation,1219.4999999999998,1103.1444444444444,-116.35555555555538,-1.5441464461086685,MJ/m2
Australia,New South Wales,Oats,heat_days_35,very hot days,0.2222222222222222,0.0,-0.2222222222222222,-0.38059948381230013,days
Australia,New South Wales,Oats,max_consecutive_heat_days_35,longest heat spell,0.2222222222222222,0.0,-0.2222222222222222,-0.5031365125229224,days
Australia,New South Wales,Oats,hot_dry_days_30_1mm,hot-dry days,5.222222222222222,0.4444444444444444,-4.777777777777778,-1.4582365741780103,days
Australia,New South Wales,Oats,max_dry_spell_1mm,longest dry spell,29.88888888888889,17.22222222222222,-12.666666666666668,-1.4382392618439352,days
Australia,New South Wales,Oats,dry_spell_events_14d,long dry-spell events,3.3333333333333335,1.7777777777777777,-1.5555555555555558,-1.1868582254090847,events
Australia,New South Wales,Oats,max_3day_rain,max 3-day rain,25.411111111111108,55.63333333333333,30.222222222222225,1.847904302094793,mm
Australia,New South Wales,Oats,max_7day_rain,max 7-day rain,30.400000000000002,69.36666666666666,38.966666666666654,1.5818554319960452,mm
Australia,New South Wales,Oats,rain_last_14d_before_harvest,late-season rain,10.066666666666668,25.322222222222223,15.255555555555555,0.7930584209078886,mm
Australia,New South Wales,Oats,storm_before_harvest_flag,storm-before-harvest flag,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4761628701452812,flag
Australia,New South Wales,Oats,frost_days_0,frost days,42.333333333333336,23.22222222222222,-19.111111111111114,-1.3333681610577446,days
Australia,New South Wales,Wheat,season_rain_sum,season rain,155.15555555555554,410.2555555555556,255.10000000000005,2.1731285972075924,mm
Australia,New South Wales,Wheat,season_rain_mean,daily rain,0.8432367149758453,2.2296497584541064,1.386413043478261,2.1731285972075924,mm/day
Australia,New South Wales,Wheat,season_tmax_mean,mean max temp,17.9082729468599,16.5350845410628,-1.373188405797098,-1.6405254432086087,C
Australia,New South Wales,Wheat,season_tmin_mean,mean min temp,3.669021739130435,4.752475845410627,1.0834541062801923,1.3272646992214443,C
Australia,New South Wales,Wheat,growing_degree_days_base5,growing degree days,1069.9333333333334,1040.461111111111,-29.4722222222224,-0.4234905630843875,degree-days
Australia,New South Wales,Wheat,season_radiation_sum,season radiation,2510.2111111111108,2325.1222222222223,-185.0888888888885,-1.6609374759459492,MJ/m2
Australia,New South Wales,Wheat,radiation_sum_mid_y,mid-season radiation,700.3888888888888,629.888888888889,-70.49999999999977,-1.2103486877080092,MJ/m2
Australia,New South Wales,Wheat,radiation_sum_late_y,late-season radiation,1219.4999999999998,1111.4333333333334,-108.06666666666638,-1.4341451809446992,MJ/m2
Australia,New South Wales,Wheat,heat_days_35,very hot days,0.2222222222222222,0.0,-0.2222222222222222,-0.38059948381230013,days
Australia,New South Wales,Wheat,max_consecutive_heat_days_35,longest heat spell,0.2222222222222222,0.0,-0.2222222222222222,-0.5031365125229224,days
Australia,New South Wales,Wheat,hot_dry_days_30_1mm,hot-dry days,5.222222222222222,0.6666666666666666,-4.555555555555555,-1.3904116172394982,days
Australia,New South Wales,Wheat,max_dry_spell_1mm,longest dry spell,29.88888888888889,18.11111111111111,-11.777777777777779,-1.3373101908373433,days
Australia,New South Wales,Wheat,dry_spell_events_14d,long dry-spell events,3.3333333333333335,2.0,-1.3333333333333335,-1.0173070503506438,events
Australia,New South Wales,Wheat,max_3day_rain,max 3-day rain,25.411111111111108,53.2,27.788888888888895,1.6991208307128962,mm
Australia,New South Wales,Wheat,max_7day_rain,max 7-day rain,30.400000000000002,66.37777777777778,35.977777777777774,1.4605212115207287,mm
Australia,New South Wales,Wheat,rain_last_14d_before_harvest,late-season rain,10.066666666666668,29.444444444444443,19.377777777777773,1.0073517014299762,mm
Australia,New South Wales,Wheat,storm_before_harvest_flag,storm-before-harvest flag,0.2222222222222222,0.6666666666666666,0.4444444444444444,0.9523257402905624,flag
Australia,New South Wales,Wheat,frost_days_0,frost days,42.333333333333336,22.555555555555557,-19.77777777777778,-1.3798810038853402,days
Australia,Queensland,Barley,season_rain_sum,season rain,141.26666666666665,247.38888888888889,106.12222222222223,1.2933773624734768,mm
Australia,Queensland,Barley,season_rain_mean,daily rain,0.7677536231884058,1.3445048309178746,0.5767512077294689,1.2933773624734772,mm/day
Australia,Queensland,Barley,season_tmax_mean,mean max temp,22.883514492753623,22.207910628019324,-0.675603864734299,-0.8469848171130164,C
Australia,Queensland,Barley,season_tmin_mean,mean min temp,6.867874396135266,6.961594202898551,0.09371980676328473,0.1179829221977954,C
Australia,Queensland,Barley,growing_degree_days_base5,growing degree days,1817.127777777778,1763.5944444444444,-53.53333333333353,-0.5752159165863837,degree-days
Australia,Queensland,Barley,season_radiation_sum,season radiation,3046.211111111111,2939.4444444444443,-106.76666666666688,-0.8475357275044154,MJ/m2
Australia,Queensland,Barley,radiation_sum_mid_y,mid-season radiation,926.5222222222224,892.3666666666666,-34.15555555555579,-0.63702751666689,MJ/m2
Australia,Queensland,Barley,radiation_sum_late_y,late-season radiation,1317.4777777777776,1272.111111111111,-45.36666666666656,-0.5911493562555022,MJ/m2
Australia,Queensland,Barley,heat_days_35,very hot days,1.4444444444444444,0.0,-1.4444444444444444,-0.8864286765412095,days
Australia,Queensland,Barley,max_consecutive_heat_days_35,longest heat spell,1.0,0.0,-1.0,-0.9851843661437781,days
Australia,Queensland,Barley,hot_dry_days_30_1mm,hot-dry days,14.0,8.11111111111111,-5.888888888888889,-0.9228714090715368,days
Australia,Queensland,Barley,max_dry_spell_1mm,longest dry spell,44.55555555555556,30.77777777777778,-13.777777777777779,-0.9117704477113702,days
Australia,Queensland,Barley,dry_spell_events_14d,long dry-spell events,4.333333333333333,3.2222222222222223,-1.1111111111111107,-0.9528229950839747,events
Australia,Queensland,Barley,max_3day_rain,max 3-day rain,30.5,66.7,36.2,1.1891756436098335,mm
Australia,Queensland,Barley,max_7day_rain,max 7-day rain,39.24444444444445,83.92222222222222,44.67777777777777,1.227674280692472,mm
Australia,Queensland,Barley,rain_last_14d_before_harvest,late-season rain,19.166666666666668,30.011111111111113,10.844444444444445,0.5473377552516848,mm
Australia,Queensland,Barley,storm_before_harvest_flag,storm-before-harvest flag,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4478501988051368,flag
Australia,Queensland,Barley,frost_days_0,frost days,21.77777777777778,18.0,-3.7777777777777786,-0.46211722204623906,days
Australia,Queensland,Canola,season_rain_sum,season rain,156.175,225.22499999999997,69.04999999999995,0.8074041191097182,mm
Australia,Queensland,Canola,season_rain_mean,daily rain,0.8487771739130434,1.2240489130434782,0.37527173913043477,0.8074041191097188,mm/day
Australia,Queensland,Canola,season_tmax_mean,mean max temp,22.881997282608694,22.409714673913047,-0.47228260869564664,-0.5947498584195252,C
Australia,Queensland,Canola,season_tmin_mean,mean min temp,6.975951086956522,7.025407608695652,0.0494565217391294,0.06073374400406998,C
Australia,Queensland,Canola,growing_degree_days_base5,growing degree days,1826.93125,1788.03125,-38.90000000000009,-0.40654505007153713,degree-days
Australia,Queensland,Canola,season_radiation_sum,season radiation,3038.7875000000004,2907.05,-131.73750000000018,-1.0133621314958983,MJ/m2
Australia,Queensland,Canola,radiation_sum_mid_y,mid-season radiation,925.2625,891.3,-33.96250000000009,-0.6097580670016461,MJ/m2
Australia,Queensland,Canola,radiation_sum_late_y,late-season radiation,1320.8625000000002,1238.0,-82.86250000000018,-1.0523938200819898,MJ/m2
Australia,Queensland,Canola,heat_days_35,very hot days,0.75,0.375,-0.375,-0.2237382790500431,days
Australia,Queensland,Canola,max_consecutive_heat_days_35,longest heat spell,0.625,0.25,-0.375,-0.3605753903343537,days
Australia,Queensland,Canola,hot_dry_days_30_1mm,hot-dry days,13.875,8.625,-5.25,-0.8085451310889414,days
Australia,Queensland,Canola,max_dry_spell_1mm,longest dry spell,42.125,33.5,-8.625,-0.566854693117019,days
Australia,Queensland,Canola,dry_spell_events_14d,long dry-spell events,4.25,3.125,-1.125,-0.9559135666408166,events
Australia,Queensland,Canola,max_3day_rain,max 3-day rain,33.9375,49.7375,15.799999999999997,0.4980082034387623,mm
Australia,Queensland,Canola,max_7day_rain,max 7-day rain,39.21249999999999,60.85,21.63750000000001,0.5715105586913819,mm
Australia,Queensland,Canola,rain_last_14d_before_harvest,late-season rain,22.725,31.6125,8.8875,0.43122872690272546,mm
Australia,Queensland,Canola,storm_before_harvest_flag,storm-before-harvest flag,0.25,0.5,0.25,0.49602492274269905,flag
Australia,Queensland,Canola,frost_days_0,frost days,19.625,18.375,-1.25,-0.15326629197697758,days
Australia,Queensland,Oats,season_rain_sum,season rain,148.34444444444446,234.60000000000002,86.25555555555556,1.051249970147796,mm
Australia,Queensland,Oats,season_rain_mean,daily rain,0.806219806763285,1.275,0.46878019323671494,1.051249970147796,mm/day
Australia,Queensland,Oats,season_tmax_mean,mean max temp,22.88701690821256,22.321376811594202,-0.5656400966183561,-0.7091264553001083,C
Australia,Queensland,Oats,season_tmin_mean,mean min temp,6.9543478260869565,7.094323671497585,0.13997584541062835,0.1762141840557289,C
Australia,Queensland,Oats,growing_degree_days_base5,growing degree days,1825.4055555555558,1786.2444444444443,-39.161111111111495,-0.4207863217120634,degree-days
Australia,Queensland,Oats,season_radiation_sum,season radiation,3037.0333333333338,2926.8111111111116,-110.22222222222217,-0.8749666371988531,MJ/m2
Australia,Queensland,Oats,radiation_sum_mid_y,mid-season radiation,922.4555555555556,886.3111111111111,-36.1444444444445,-0.6741218320485952,MJ/m2
Australia,Queensland,Oats,radiation_sum_late_y,late-season radiation,1322.9555555555557,1265.4222222222222,-57.53333333333353,-0.7496868397479814,MJ/m2
Australia,Queensland,Oats,heat_days_35,very hot days,1.1111111111111112,0.3333333333333333,-0.7777777777777779,-0.4773077489068052,days
Australia,Queensland,Oats,max_consecutive_heat_days_35,longest heat spell,0.8888888888888888,0.2222222222222222,-0.6666666666666666,-0.6567895774291854,days
Australia,Queensland,Oats,hot_dry_days_30_1mm,hot-dry days,14.11111111111111,8.88888888888889,-5.222222222222221,-0.8183954004974003,days
Australia,Queensland,Oats,max_dry_spell_1mm,longest dry spell,40.666666666666664,32.0,-8.666666666666664,-0.5735330235603778,days
Australia,Queensland,Oats,dry_spell_events_14d,long dry-spell events,4.444444444444445,3.111111111111111,-1.3333333333333335,-1.1433875941007703,events
Australia,Queensland,Oats,max_3day_rain,max 3-day rain,32.31111111111111,52.555555555555564,20.244444444444454,0.6650331561255732,mm
Australia,Queensland,Oats,max_7day_rain,max 7-day rain,38.36666666666666,64.42222222222222,26.055555555555557,0.7159652296005591,mm
Australia,Queensland,Oats,rain_last_14d_before_harvest,late-season rain,20.3,31.38888888888889,11.088888888888889,0.5596752866200629,mm
Australia,Queensland,Oats,storm_before_harvest_flag,storm-before-harvest flag,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4478501988051368,flag
Australia,Queensland,Oats,frost_days_0,frost days,20.11111111111111,16.333333333333332,-3.7777777777777786,-0.46211722204623906,days
Australia,Queensland,Wheat,season_rain_sum,season rain,150.1222222222222,253.05555555555554,102.93333333333334,1.2545123951370838,mm
Australia,Queensland,Wheat,season_rain_mean,daily rain,0.8158816425120773,1.3753019323671498,0.5594202898550725,1.254512395137084,mm/day
Australia,Queensland,Wheat,season_tmax_mean,mean max temp,22.931884057971015,22.11147342995169,-0.8204106280193244,-1.028524823498164,C
Australia,Queensland,Wheat,season_tmin_mean,mean min temp,6.907004830917875,7.222705314009662,0.31570048309178755,0.3974321631765957,C
Australia,Queensland,Wheat,growing_degree_days_base5,growing degree days,1825.177777777778,1778.7444444444443,-46.43333333333362,-0.4989263834401211,degree-days
Australia,Queensland,Wheat,season_radiation_sum,season radiation,3050.1666666666665,2906.133333333333,-144.0333333333333,-1.1433661812508806,MJ/m2
Australia,Queensland,Wheat,radiation_sum_mid_y,mid-season radiation,933.1444444444446,881.8222222222222,-51.32222222222242,-0.9571991214978385,MJ/m2
Australia,Queensland,Wheat,radiation_sum_late_y,late-season radiation,1319.9777777777776,1250.111111111111,-69.86666666666656,-0.9103960695896647,MJ/m2
Australia,Queensland,Wheat,heat_days_35,very hot days,1.0,0.0,-1.0,-0.6136813914516066,days
Australia,Queensland,Wheat,max_consecutive_heat_days_35,longest heat spell,0.6666666666666666,0.0,-0.6666666666666666,-0.6567895774291854,days
Australia,Queensland,Wheat,hot_dry_days_30_1mm,hot-dry days,13.777777777777779,6.777777777777778,-7.000000000000001,-1.0969980900284306,days
Australia,Queensland,Wheat,max_dry_spell_1mm,longest dry spell,44.333333333333336,28.77777777777778,-15.555555555555557,-1.0294182474160631,days
Australia,Queensland,Wheat,dry_spell_events_14d,long dry-spell events,4.111111111111111,3.111111111111111,-0.9999999999999996,-0.8575406955755771,events
Australia,Queensland,Wheat,max_3day_rain,max 3-day rain,36.75555555555555,54.74444444444445,17.988888888888894,0.5909378044826031,mm
Australia,Queensland,Wheat,max_7day_rain,max 7-day rain,44.13333333333334,66.96666666666665,22.833333333333314,0.6274236873471845,mm
Australia,Queensland,Wheat,rain_last_14d_before_harvest,late-season rain,20.299999999999997,33.2,12.900000000000006,0.6510851781221376,mm
Australia,Queensland,Wheat,storm_before_harvest_flag,storm-before-harvest flag,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.4478501988051368,flag
Australia,Queensland,Wheat,frost_days_0,frost days,20.666666666666668,15.666666666666666,-5.000000000000002,-0.6116257350611989,days
Australia,South Australia,Barley,season_rain_sum,season rain,223.1,326.03333333333336,102.93333333333337,1.4251939387163988,mm
Australia,South Australia,Barley,season_rain_mean,daily rain,1.2124999999999997,1.7719202898550723,0.5594202898550726,1.4251939387163985,mm/day
Australia,South Australia,Barley,season_tmax_mean,mean max temp,18.206400966183576,17.68701690821256,-0.5193840579710169,-0.8078018410439483,C
Australia,South Australia,Barley,season_tmin_mean,mean min temp,6.671980676328502,6.98623188405797,0.3142512077294679,0.6162258357859705,C
Australia,South Australia,Barley,growing_degree_days_base5,growing degree days,1368.8111111111111,1349.9388888888889,-18.872222222222263,-0.23809387057655623,degree-days
Australia,South Australia,Barley,season_radiation_sum,season radiation,2366.488888888889,2240.288888888889,-126.20000000000027,-1.4703912221238953,MJ/m2
Australia,South Australia,Barley,radiation_sum_mid_y,mid-season radiation,659.7333333333332,623.8000000000001,-35.93333333333317,-0.7685619848354087,MJ/m2
Australia,South Australia,Barley,radiation_sum_late_y,late-season radiation,1146.0222222222224,1061.4444444444443,-84.57777777777801,-1.184192029374238,MJ/m2
Australia,South Australia,Barley,heat_days_35,very hot days,0.8888888888888888,0.7777777777777778,-0.11111111111111105,-0.1049333646225594,days
Australia,South Australia,Barley,max_consecutive_heat_days_35,longest heat spell,0.7777777777777778,0.3333333333333333,-0.4444444444444445,-0.7294682725762577,days
Australia,South Australia,Barley,hot_dry_days_30_1mm,hot-dry days,5.888888888888889,3.5555555555555554,-2.333333333333334,-0.6856950737478232,days
Australia,South Australia,Barley,max_dry_spell_1mm,longest dry spell,21.88888888888889,20.666666666666668,-1.2222222222222214,-0.15319314834105474,days
Australia,South Australia,Barley,dry_spell_events_14d,long dry-spell events,2.0,1.4444444444444444,-0.5555555555555556,-0.5106277908033803,events
Australia,South Australia,Barley,max_3day_rain,max 3-day rain,37.21111111111111,41.75555555555556,4.544444444444451,0.3851047320740581,mm
Australia,South Australia,Barley,max_7day_rain,max 7-day rain,44.27777777777778,53.56666666666667,9.288888888888891,0.7766350059436119,mm
Australia,South Australia,Barley,rain_last_14d_before_harvest,late-season rain,12.622222222222222,21.92222222222222,9.299999999999999,0.5182353157406319,mm
Australia,South Australia,Barley,storm_before_harvest_flag,storm-before-harvest flag,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.305158472144709,flag
Australia,South Australia,Barley,frost_days_0,frost days,3.111111111111111,0.7777777777777778,-2.3333333333333335,-0.9963099505150974,days
Australia,South Australia,Canola,season_rain_sum,season rain,209.63333333333333,328.6555555555556,119.0222222222223,1.6479574127299297,mm
Australia,South Australia,Canola,season_rain_mean,daily rain,1.1393115942028986,1.786171497584541,0.6468599033816425,1.6479574127299284,mm/day
Australia,South Australia,Canola,season_tmax_mean,mean max temp,18.430797101449272,17.532789855072465,-0.8980072463768067,-1.3966772675461496,C
Australia,South Australia,Canola,season_tmin_mean,mean min temp,6.630615942028985,7.080978260869565,0.45036231884057987,0.8831307231536855,C
Australia,South Australia,Canola,growing_degree_days_base5,growing degree days,1385.65,1344.4666666666665,-41.18333333333362,-0.5195731123297085,degree-days
Australia,South Australia,Canola,season_radiation_sum,season radiation,2398.988888888889,2262.2000000000003,-136.78888888888878,-1.5937653051212557,MJ/m2
Australia,South Australia,Canola,radiation_sum_mid_y,mid-season radiation,675.5555555555555,636.7222222222222,-38.83333333333337,-0.8305887869510725,MJ/m2
Australia,South Australia,Canola,radiation_sum_late_y,late-season radiation,1155.8111111111111,1078.0333333333335,-77.7777777777776,-1.0889837369442492,MJ/m2
Australia,South Australia,Canola,heat_days_35,very hot days,1.2222222222222223,0.1111111111111111,-1.1111111111111112,-1.0493336462255947,days
Australia,South Australia,Canola,max_consecutive_heat_days_35,longest heat spell,0.8888888888888888,0.1111111111111111,-0.7777777777777777,-1.2765694770084508,days
Australia,South Australia,Canola,hot_dry_days_30_1mm,hot-dry days,6.222222222222222,2.0,-4.222222222222222,-1.2407815620198703,days
Australia,South Australia,Canola,max_dry_spell_1mm,longest dry spell,20.11111111111111,14.444444444444445,-5.666666666666666,-0.7102591423085269,days
Australia,South Australia,Canola,dry_spell_events_14d,long dry-spell events,1.7777777777777777,0.6666666666666666,-1.1111111111111112,-1.0212555816067606,events
Australia,South Australia,Canola,max_3day_rain,max 3-day rain,30.84444444444444,39.08888888888888,8.24444444444444,0.6986496606331308,mm
Australia,South Australia,Canola,max_7day_rain,max 7-day rain,37.93333333333334,50.977777777777774,13.044444444444437,1.0906333695906694,mm
Australia,South Australia,Canola,rain_last_14d_before_harvest,late-season rain,3.477777777777778,17.288888888888888,13.81111111111111,0.7696134975694211,mm
Australia,South Australia,Canola,storm_before_harvest_flag,storm-before-harvest flag,0.0,0.2222222222222222,0.2222222222222222,0.610316944289418,flag
Australia,South Australia,Canola,frost_days_0,frost days,3.7777777777777777,0.2222222222222222,-3.5555555555555554,-1.5181865912611008,days
Australia,South Australia,Oats,season_rain_sum,season rain,233.7111111111111,298.0444444444445,64.33333333333337,0.8907462116977495,mm
Australia,South Australia,Oats,season_rain_mean,daily rain,1.270169082125604,1.6198067632850242,0.3496376811594202,0.8907462116977486,mm/day
Australia,South Australia,Oats,season_tmax_mean,mean max temp,18.193357487922704,17.954770531400968,-0.23858695652173623,-0.37107604626957164,C
Australia,South Australia,Oats,season_tmin_mean,mean min temp,6.761473429951692,6.990700483091788,0.22922705314009661,0.4494990915917657,C
Australia,South Australia,Oats,growing_degree_days_base5,growing degree days,1375.8444444444442,1374.9833333333331,-0.8611111111110858,-0.01086386515730499,degree-days
Australia,South Australia,Oats,season_radiation_sum,season radiation,2380.444444444445,2288.2111111111108,-92.23333333333403,-1.0746361626034973,MJ/m2
Australia,South Australia,Oats,radiation_sum_mid_y,mid-season radiation,662.5111111111112,649.0111111111111,-13.500000000000114,-0.28874545812462393,MJ/m2
Australia,South Australia,Oats,radiation_sum_late_y,late-season radiation,1162.7444444444445,1075.6999999999998,-87.04444444444471,-1.2187283707458991,MJ/m2
Australia,South Australia,Oats,heat_days_35,very hot days,0.6666666666666666,0.4444444444444444,-0.2222222222222222,-0.2098667292451189,days
Australia,South Australia,Oats,max_consecutive_heat_days_35,longest heat spell,0.5555555555555556,0.2222222222222222,-0.33333333333333337,-0.5471012044321933,days
Australia,South Australia,Oats,hot_dry_days_30_1mm,hot-dry days,4.444444444444445,3.7777777777777777,-0.666666666666667,-0.19591287821366382,days
Australia,South Australia,Oats,max_dry_spell_1mm,longest dry spell,19.77777777777778,19.555555555555557,-0.22222222222222143,-0.02785329969837351,days
Australia,South Australia,Oats,dry_spell_events_14d,long dry-spell events,1.7777777777777777,1.4444444444444444,-0.33333333333333326,-0.3063766744820281,events
Australia,South Australia,Oats,max_3day_rain,max 3-day rain,33.37777777777778,37.3111111111111,3.933333333333323,0.3333180321618973,mm
Australia,South Australia,Oats,max_7day_rain,max 7-day rain,40.0,47.63333333333334,7.63333333333334,0.6382156089512699,mm
Australia,South Australia,Oats,rain_last_14d_before_harvest,late-season rain,9.377777777777778,11.566666666666666,2.188888888888888,0.12197414241446172,mm
Australia,South Australia,Oats,storm_before_harvest_flag,storm-before-harvest flag,0.1111111111111111,0.0,-0.1111111111111111,-0.305158472144709,flag
Australia,South Australia,Oats,frost_days_0,frost days,2.4444444444444446,1.5555555555555556,-0.8888888888888891,-0.37954664781527525,days
Australia,South Australia,Wheat,season_rain_sum,season rain,217.91111111111113,308.96666666666664,91.05555555555551,1.2607366502354145,mm
Australia,South Australia,Wheat,season_rain_mean,daily rain,1.1842995169082124,1.6791666666666667,0.49486714975845425,1.2607366502354151,mm/day
Australia,South Australia,Wheat,season_tmax_mean,mean max temp,18.313466183574878,17.798007246376812,-0.5154589371980656,-0.8016970718696759,C
Australia,South Australia,Wheat,season_tmin_mean,mean min temp,6.845712560386473,6.89957729468599,0.0538647342995171,0.10562518169121615,C
Australia,South Australia,Wheat,growing_degree_days_base5,growing degree days,1394.6444444444444,1352.1777777777777,-42.4666666666667,-0.5357637758867215,degree-days
Australia,South Australia,Wheat,season_radiation_sum,season radiation,2378.5,2282.2000000000003,-96.29999999999973,-1.1220180244891476,MJ/m2
Australia,South Australia,Wheat,radiation_sum_mid_y,mid-season radiation,652.9555555555555,650.5666666666666,-2.388888888888914,-0.05109487530600352,MJ/m2
