country,region,crop,year_start,season,yield_t_ha,rain_mm_sum_jan,rain_mm_sum_feb,rain_mm_sum_mar,rain_mm_sum_apr,rain_mm_sum_may,rain_mm_sum_jun,rain_mm_sum_jul,rain_mm_sum_aug,rain_mm_sum_sep,rain_mm_sum_oct,rain_mm_sum_nov,rain_mm_sum_dec,tmax_c_mean_jan,tmax_c_mean_feb,tmax_c_mean_mar,tmax_c_mean_apr,tmax_c_mean_may,tmax_c_mean_jun,tmax_c_mean_jul,tmax_c_mean_aug,tmax_c_mean_sep,tmax_c_mean_oct,tmax_c_mean_nov,tmax_c_mean_dec,tmin_c_mean_jan,tmin_c_mean_feb,tmin_c_mean_mar,tmin_c_mean_apr,tmin_c_mean_may,tmin_c_mean_jun,tmin_c_mean_jul,tmin_c_mean_aug,tmin_c_mean_sep,tmin_c_mean_oct,tmin_c_mean_nov,tmin_c_mean_dec,tmean_c_mean_jan,tmean_c_mean_feb,tmean_c_mean_mar,tmean_c_mean_apr,tmean_c_mean_may,tmean_c_mean_jun,tmean_c_mean_jul,tmean_c_mean_aug,tmean_c_mean_sep,tmean_c_mean_oct,tmean_c_mean_nov,tmean_c_mean_dec,radiation_mj_m2_sum_jan,radiation_mj_m2_sum_feb,radiation_mj_m2_sum_mar,radiation_mj_m2_sum_apr,radiation_mj_m2_sum_may,radiation_mj_m2_sum_jun,radiation_mj_m2_sum_jul,radiation_mj_m2_sum_aug,radiation_mj_m2_sum_sep,radiation_mj_m2_sum_oct,radiation_mj_m2_sum_nov,radiation_mj_m2_sum_dec,relative_humidity_mean_jan,relative_humidity_mean_feb,relative_humidity_mean_mar,relative_humidity_mean_apr,relative_humidity_mean_may,relative_humidity_mean_jun,relative_humidity_mean_jul,relative_humidity_mean_aug,relative_humidity_mean_sep,relative_humidity_mean_oct,relative_humidity_mean_nov,relative_humidity_mean_dec,wind_speed_mean_jan,wind_speed_mean_feb,wind_speed_mean_mar,wind_speed_mean_apr,wind_speed_mean_may,wind_speed_mean_jun,wind_speed_mean_jul,wind_speed_mean_aug,wind_speed_mean_sep,wind_speed_mean_oct,wind_speed_mean_nov,wind_speed_mean_dec,heat_days_25_jan,heat_days_25_feb,heat_days_25_mar,heat_days_25_apr,heat_days_25_may,heat_days_25_jun,heat_days_25_jul,heat_days_25_aug,heat_days_25_sep,heat_days_25_oct,heat_days_25_nov,heat_days_25_dec,heat_days_30_jan,heat_days_30_feb,heat_days_30_mar,heat_days_30_apr,heat_days_30_may,heat_days_30_jun,heat_days_30_jul,heat_days_30_aug,heat_days_30_sep,heat_days_30_oct,heat_days_30_nov,heat_days_30_dec,heat_days_35_jan,heat_days_35_feb,heat_days_35_mar,heat_days_35_apr,heat_days_35_may,heat_days_35_jun,heat_days_35_jul,heat_days_35_aug,heat_days_35_sep,heat_days_35_oct,heat_days_35_nov,heat_days_35_dec,dry_days_jan,dry_days_feb,dry_days_mar,dry_days_apr,dry_days_may,dry_days_jun,dry_days_jul,dry_days_aug,dry_days_sep,dry_days_oct,dry_days_nov,dry_days_dec,wet_days_jan,wet_days_feb,wet_days_mar,wet_days_apr,wet_days_may,wet_days_jun,wet_days_jul,wet_days_aug,wet_days_sep,wet_days_oct,wet_days_nov,wet_days_dec,rain_annual,avg_tmax_annual,max_tmax_annual,avg_tmin_annual,min_tmin_annual,avg_tmean_annual,radiation_annual,avg_rh_annual,avg_wind_annual,heat_days_25_annual,heat_days_30_annual,heat_days_35_annual,dry_days_annual,wet_days_annual,soil_bdod_0_5,soil_bdod_100_200,soil_bdod_15_30,soil_bdod_30_60,soil_bdod_5_15,soil_bdod_60_100,soil_cec_0_5,soil_cec_100_200,soil_cec_15_30,soil_cec_30_60,soil_cec_5_15,soil_cec_60_100,soil_cfvo_0_5,soil_cfvo_100_200,soil_cfvo_15_30,soil_cfvo_30_60,soil_cfvo_5_15,soil_cfvo_60_100,soil_clay_0_5,soil_clay_100_200,soil_clay_15_30,soil_clay_30_60,soil_clay_5_15,soil_clay_60_100,soil_nitrogen_0_5,soil_nitrogen_100_200,soil_nitrogen_15_30,soil_nitrogen_30_60,soil_nitrogen_5_15,soil_nitrogen_60_100,soil_phh2o_0_5,soil_phh2o_100_200,soil_phh2o_15_30,soil_phh2o_30_60,soil_phh2o_5_15,soil_phh2o_60_100,soil_sand_0_5,soil_sand_100_200,soil_sand_15_30,soil_sand_30_60,soil_sand_5_15,soil_sand_60_100,soil_silt_0_5,soil_silt_100_200,soil_silt_15_30,soil_silt_30_60,soil_silt_5_15,soil_silt_60_100,soil_soc_0_5,soil_soc_100_200,soil_soc_15_30,soil_soc_30_60,soil_soc_5_15,soil_soc_60_100,lat_mean,lon_mean,season_days_observed,season_start_date,season_end_date,season_rain_sum,season_rain_mean,season_tmax_mean,season_tmin_mean,season_tmean_mean,season_radiation_sum,season_radiation_mean,growing_degree_days_base5,heat_days_30,heat_days_35,heat_days_40,max_consecutive_heat_days_30,max_consecutive_heat_days_35,heatwave_events_3d_30,heatwave_events_3d_35,heat_degree_days_30,heat_degree_days_35,dry_days_1mm,dry_days_2mm,max_dry_spell_1mm,max_dry_spell_2mm,dry_spell_events_7d,dry_spell_events_14d,hot_dry_days_30_1mm,heavy_rain_days_10,heavy_rain_days_20,heavy_rain_days_25,heavy_rain_days_50,max_1day_rain,max_3day_rain,max_7day_rain,wet_days_1mm,max_wet_spell_1mm,rainfall_concentration_index,rain_last_7d_before_harvest,rain_last_14d_before_harvest,rain_last_21d_before_harvest,wet_days_last_14d_before_harvest,heavy_rain_days_last_14d_before_harvest,max_3day_rain_last_21d_before_harvest,storm_before_harvest_flag,frost_days_0,cold_days_5,min_tmin,frost_events_2d,rain_sum_early,dry_days_1mm_early,max_dry_spell_1mm_early,heavy_rain_days_20_early,max_3day_rain_early,heat_days_35_early,max_consecutive_heat_days_35_early,frost_days_0_early,radiation_sum_early,rain_sum_mid,dry_days_1mm_mid,max_dry_spell_1mm_mid,heavy_rain_days_20_mid,max_3day_rain_mid,heat_days_35_mid,max_consecutive_heat_days_35_mid,frost_days_0_mid,radiation_sum_mid,rain_sum_late,dry_days_1mm_late,max_dry_spell_1mm_late,heavy_rain_days_20_late,max_3day_rain_late,heat_days_35_late,max_consecutive_heat_days_35_late,frost_days_0_late,radiation_sum_late
United States,Colorado,Wheat,1989,1989,1.84265,19.610000000000003,26.04,15.52,27.46,35.42,50.81,60.76,37.44,36.92,17.32,8.01,21.16,0.0154838709677419,0.5907142857142856,8.206129032258064,11.737,16.96516129032258,20.270666666666667,25.59387096774193,23.21193548387097,20.38133333333333,12.83032258064516,6.476666666666668,-0.8961290322580645,-13.584516129032258,-12.8275,-6.0448387096774185,-3.363,0.1751612903225806,3.854,9.075806451612904,7.01741935483871,3.3746666666666667,-2.8016129032258066,-6.082,-13.573225806451612,-7.8341935483870975,-6.692857142857143,0.3358064516129033,4.165666666666667,8.706129032258064,12.248333333333331,17.326129032258066,14.884516129032258,11.338333333333331,4.110645161290323,-1.104,-8.22258064516129,302.47,375.81,534.39,589.69,755.06,678.27,727.24,675.18,571.87,462.54,319.91,252.11,66.8258064516129,70.03428571428572,54.41774193548388,49.46066666666666,45.59225806451612,49.45766666666667,46.190322580645166,49.09032258064516,47.97466666666666,47.185483870967744,50.07966666666667,66.65838709677419,3.5964516129032256,3.38,3.678064516129032,3.246666666666667,3.206774193548387,2.3273333333333337,2.030322580645161,2.0187096774193547,2.114,2.3112903225806454,3.1476666666666664,3.0596774193548386,0.0,0.0,0.0,0.0,0.0,7.0,20.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.0,26.0,20.0,21.0,15.0,16.0,18.0,21.0,27.0,28.0,24.0,5.0,6.0,5.0,10.0,10.0,15.0,15.0,13.0,9.0,4.0,2.0,7.0,356.47,12.181479452054791,31.33,-2.842383561643836,-26.04,4.165890410958904,6244.54,53.49290410958904,2.84013698630137,33,3,0,264,101,1.12,1.6,1.35,1.48,1.27,1.58,17.5,14.6,14.9,15.2,14.6,14.6,17.8,38.8,27.1,34.5,21.0,37.5,17.3,18.8,18.7,19.1,18.2,18.2,5.52,0.53,1.32,0.9,2.34,0.59,6.0,6.3,5.9,6.1,6.0,6.1,52.0,57.8,54.5,55.2,53.4,56.7,30.6,23.4,26.8,25.7,28.4,25.1,74.0,3.3,15.7,7.9,29.0,4.5,39.0,-105.5,184,1989-05-01,1989-10-31,238.67,1.2971195652173917,19.870652173913044,3.4474456521739127,11.431793478260868,3870.16,21.033478260869565,1264.23,3,0,0,3,0,1,0,2.099999999999998,0.0,118,145,18,25,7,2,3,1,0,0,0,10.57,18.51,30.5,66,8,0.0185235550560985,3.79,4.0600000000000005,15.93,1,0,11.66,0,47,103,-9.57,7,86.23000000000002,36,9,0,16.97,0,0,19,1433.33,98.2,34,12,0,18.51,0,0,0,1402.42,54.23999999999999,48,13,0,15.82,0,0,28,1034.41
United States,Colorado,Wheat,1990,1990,2.2596000000000003,13.74,11.49,55.46,61.14,35.15,8.549999999999999,92.83,54.13,49.79,36.93,26.03,10.25,0.2529032258064515,2.1085714285714285,5.66258064516129,10.626,14.998064516129032,25.167,23.70225806451613,22.72225806451613,20.98,13.226129032258063,6.237666666666667,-1.2361290322580645,-11.904193548387097,-11.13035714285714,-6.999032258064516,-3.3280000000000003,-1.5570967741935482,5.804,8.131935483870969,7.196451612903226,5.319999999999999,-2.8367741935483872,-6.742666666666667,-13.68774193548387,-6.821290322580645,-5.313214285714286,-1.2216129032258063,3.305333333333333,6.889677419354838,15.877333333333333,15.628064516129031,14.713548387096774,12.510333333333334,4.159032258064516,-1.465,-8.40709677419355,318.97,378.44,512.87,562.63,694.59,828.92,676.37,637.21,544.03,464.28,308.49,275.16,63.79935483870968,62.298928571428576,62.69903225806452,61.421,48.59838709677419,34.923,55.97354838709678,52.88870967741936,55.69433333333333,52.65032258064517,57.50233333333333,61.041935483870965,4.08483870967742,3.613571428571429,2.693548387096774,2.7213333333333334,3.1822580645161294,2.9290000000000003,1.922903225806452,1.903870967741936,1.9083333333333328,2.7254838709677416,3.066666666666667,3.515806451612903,0.0,0.0,0.0,0.0,0.0,15.0,9.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,24.0,22.0,18.0,21.0,28.0,7.0,13.0,18.0,25.0,22.0,29.0,2.0,4.0,9.0,12.0,10.0,2.0,24.0,18.0,12.0,6.0,8.0,2.0,455.49,12.078164383561644,31.39,-2.6065753424657534,-27.08,4.195123287671233,6201.96,55.77473972602739,2.8515890410958904,41,5,0,256,109,1.12,1.6,1.35,1.48,1.27,1.58,17.5,14.6,14.9,15.2,14.6,14.6,17.8,38.8,27.1,34.5,21.0,37.5,17.3,18.8,18.7,19.1,18.2,18.2,5.52,0.53,1.32,0.9,2.34,0.59,6.0,6.3,5.9,6.1,6.0,6.1,52.0,57.8,54.5,55.2,53.4,56.7,30.6,23.4,26.8,25.7,28.4,25.1,74.0,3.3,15.7,7.9,29.0,4.5,39.0,-105.5,184,1990-05-01,1990-10-31,277.38,1.5075,20.100652173913044,3.655923913043479,11.60179347826087,3845.4,20.89891304347826,1296.1,5,0,0,3,0,1,0,4.32,0.0,112,134,13,23,8,0,5,2,0,0,0,12.12,21.87,42.74,72,14,0.017296553219694,0.1,14.339999999999998,15.749999999999998,2,0,13.63,0,52,95,-12.76,6,43.7,49,11,0,15.39,0,0,25,1523.51,146.95999999999998,20,8,0,21.87,0,0,0,1313.5799999999997,86.72,43,11,0,15.82,0,0,27,1008.31
United States,Colorado,Wheat,1991,1991,2.131825,10.15,8.23,30.65,36.65,46.65,47.27,82.21,72.29,22.71,19.74,55.92,6.04,0.0835483870967741,4.798571428571429,3.485483870967742,8.296,16.398387096774194,21.948666666666668,23.845161290322583,22.66516129032258,19.23166666666667,13.718064516129033,1.8076666666666663,1.1680645161290324,-13.76290322580645,-8.709999999999999,-8.40548387096774,-5.0456666666666665,-0.5580645161290322,5.229333333333333,7.876451612903225,7.919354838709677,3.4066666666666667,-2.4896774193548388,-10.820666666666666,-11.571290322580644,-8.119354838709677,-2.752142857142857,-2.82,1.216,7.913548387096774,13.722666666666669,15.693548387096774,14.94032258064516,10.719333333333331,4.581612903225807,-5.149333333333333,-6.323225806451613,317.55,398.84,548.43,620.98,704.59,707.99,679.44,643.57,556.97,470.95,292.7,287.96,67.55225806451612,54.79035714285714,57.490967741935485,51.781,48.35612903225806,46.18266666666667,55.60064516129032,60.25903225806452,55.24133333333334,47.47161290322581,72.70833333333333,68.74709677419354,2.964193548387097,2.7464285714285714,4.200967741935483,3.0883333333333334,3.099354838709677,2.6933333333333334,1.8264516129032256,1.6561290322580646,2.0326666666666666,2.459032258064516,2.905,2.5951612903225807,0.0,0.0,0.0,0.0,0.0,7.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,20.0,16.0,21.0,17.0,12.0,10.0,19.0,26.0,15.0,30.0,3.0,3.0,11.0,14.0,10.0,13.0,19.0,21.0,11.0,5.0,15.0,1.0,438.51,11.49358904109589,29.1,-3.0452876712328765,-23.65,3.671397260273973,6229.97,57.20915068493151,2.6885479452054795,28,0,0,239,126,1.12,1.6,1.35,1.48,1.27,1.58,17.5,14.6,14.9,15.2,14.6,14.6,17.8,38.8,27.1,34.5,21.0,37.5,17.3,18.8,18.7,19.1,18.2,18.2,5.52,0.53,1.32,0.9,2.34,0.59,6.0,6.3,5.9,6.1,6.0,6.1,52.0,57.8,54.5,55.2,53.4,56.7,30.6,23.4,26.8,25.7,28.4,25.1,74.0,3.3,15.7,7.9,29.0,4.5,39.0,-105.5,184,1991-05-01,1991-10-31,290.87,1.5808152173913044,19.62413043478261,3.5558152173913045,11.251413043478262,3763.51,20.453858695652176,1241.56,0,0,0,0,0,0,0,0.0,0.0,105,130,23,43,5,2,0,2,0,0,0,14.0,26.75,45.55,79,11,0.0166307589915739,14.250000000000002,19.24,19.41,5,0,13.18,0,41,95,-14.52,8,93.92,38,13,0,16.59,0,0,15,1412.58,154.50000000000006,22,5,0,26.75,0,0,0,1323.0100000000002,42.45,45,23,0,13.18,0,0,26,1027.9200000000003
United States,Colorado,Wheat,1992,1992,2.078025,10.14,10.84,61.93,15.82,47.09,46.87,47.29,92.68,9.81,20.34,32.39,13.68,1.621935483870968,2.7120689655172416,5.000645161290323,12.883333333333333,16.45193548387097,20.419666666666668,23.234193548387097,22.074193548387097,19.854333333333333,13.955483870967742,0.8539999999999999,-0.6209677419354839,-12.298064516129031,-9.69793103448276,-6.548064516129033,-2.528,1.2629032258064516,4.203333333333333,7.282258064516129,6.760322580645161,2.7376666666666667,-0.5958064516129032,-10.925999999999998,-13.94516129032258,-6.458709677419355,-3.989310344827586,-1.3309677419354835,4.867,8.716129032258063,12.353,15.07516129032258,14.03451612903226,10.931333333333331,5.678064516129033,-5.836666666666667,-8.430967741935484,340.54,411.91,504.58,662.16,651.07,669.33,692.83,589.01,594.24,436.62,266.31,279.73,60.00258064516129,65.28275862068966,68.08612903225807,53.866,58.26774193548387,51.07033333333333,50.73741935483871,55.79,47.28266666666666,51.50032258064516,69.50433333333334,70.77483870967743,2.890322580645161,2.7717241379310344,2.465161290322581,2.6876666666666664,2.1525806451612906,2.366,2.002903225806452,1.8074193548387096,2.246,2.246451612903226,2.53,3.0735483870967744,0.0,0.0,0.0,0.0,0.0,4.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,19.0,25.0,16.0,13.0,15.0,14.0,27.0,23.0,23.0,24.0,3.0,5.0,12.0,5.0,15.0,17.0,16.0,17.0,3.0,8.0,7.0,7.0,408.88,11.56346994535519,28.18,-2.833770491803279,-21.82,3.823852459016394,6098.33,58.51046448087432,2.434590163934426,21,0,0,251,115,1.12,1.6,1.35,1.48,1.27,1.58,17.5,14.6,14.9,15.2,14.6,14.6,17.8,38.8,27.1,34.5,21.0,37.5,17.3,18.8,18.7,19.1,18.2,18.2,5.52,0.53,1.32,0.9,2.34,0.59,6.0,6.3,5.9,6.1,6.0,6.1,52.0,57.8,54.5,55.2,53.4,56.7,30.6,23.4,26.8,25.7,28.4,25.1,74.0,3.3,15.7,7.9,29.0,4.5,39.0,-105.5,184,1992-05-01,1992-10-31,264.08000000000004,1.435217391304348,19.322880434782608,3.609945652173913,11.125815217391304,3633.1,19.74510869565217,1158.9199999999998,0,0,0,0,0,0,0,0.0,0.0,108,144,17,35,7,2,0,1,1,1,0,39.39,50.55,54.13,76,12,0.032714550734674,14.43,14.830000000000002,15.31,5,0,6.609999999999999,0,31,115,-6.44,7,93.96,29,8,0,15.32,0,0,8,1320.4000000000003,139.97000000000003,29,6,1,50.55,0,0,1,1281.84,30.15,50,17,0,6.609999999999999,0,0,22,1030.86
United States,Colorado,Wheat,1993,1993,2.521875,13.89,33.89,36.65,36.92,42.45,31.14,30.49,63.67,33.78,41.47,29.33,12.73,0.7412903225806452,0.1503571428571428,5.153225806451613,8.320666666666666,15.116129032258064,21.03833333333333,25.0783870967742,21.901612903225807,19.045666666666666,11.706774193548387,2.5050000000000003,0.4487096774193548,-12.923548387096774,-12.695357142857144,-8.081935483870968,-4.998,-0.0312903225806451,3.784,7.104516129032258,7.491612903225807,1.3246666666666669,-2.786774193548387,-10.445,-12.570645161290322,-6.99483870967742,-6.753571428571428,-2.0806451612903225,1.3636666666666666,7.478387096774193,12.604,16.194193548387098,14.269354838709678,9.655666666666669,3.560322580645161,-4.765666666666666,-7.209032258064516,324.48,342.17,533.45,594.97,733.59,777.33,779.33,596.48,551.52,411.16,301.82,272.37,73.08225806451614,73.14750000000001,64.49580645161289,60.614,60.23677419354839,46.07233333333333,42.96225806451613,56.531612903225806,47.706,54.98838709677419,60.825,62.40193548387097,2.798387096774193,2.876428571428572,3.021290322580645,3.222,2.213225806451613,2.776333333333333,2.548709677419355,1.8583870967741936,2.2396666666666665,1.9558064516129032,2.919666666666666,3.2158064516129032,0.0,0.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,20.0,20.0,17.0,21.0,19.0,11.0,23.0,18.0,20.0,26.0,5.0,12.0,11.0,10.0,14.0,9.0,12.0,20.0,7.0,13.0,10.0,5.0,406.41,11.00282191780822,29.1,-3.6746301369863015,-20.54,3.1736438356164385,6218.67,58.52142465753425,2.6335068493150686,30,0,0,237,128,1.12,1.6,1.35,1.48,1.27,1.58,17.5,14.6,14.9,15.2,14.6,14.6,17.8,38.8,27.1,34.5,21.0,37.5,17.3,18.8,18.7,19.1,18.2,18.2,5.52,0.53,1.32,0.9,2.34,0.59,6.0,6.3,5.9,6.1,6.0,6.1,52.0,57.8,54.5,55.2,53.4,56.7,30.6,23.4,26.8,25.7,28.4,25.1,74.0,3.3,15.7,7.9,29.0,4.5,39.0,-105.5,184,1993-05-01,1993-10-31,243.0,1.3206521739130437,18.96961956521739,2.817282608695652,10.621521739130436,3849.41,20.92070652173913,1136.49,0,0,0,0,0,0,0,0.0,0.0,109,143,18,23,5,2,0,2,0,0,0,12.43,16.389999999999997,20.49,75,8,0.0163551525004657,9.07,11.43,30.4,4,0,16.389999999999997,0,54,113,-14.27,8,73.59,38,12,0,15.66,0,0,21,1510.92,94.16,30,7,0,12.4,0,0,0,1375.8100000000002,75.24999999999999,41,18,0,16.389999999999997,0,0,33,962.68
United States,Colorado,Wheat,1994,1994,2.0713000000000004,16.98,17.71,24.33,64.74,63.17,26.16,23.77,69.13,35.35,41.69,26.3,8.96,0.1225806451612902,0.5257142857142857,7.231290322580645,8.567333333333332,16.733870967741936,24.78533333333333,25.73,24.48677419354839,19.836333333333336,11.591612903225805,4.163333333333333,2.5893548387096774,-12.468064516129033,-13.129285714285714,-6.614516129032259,-4.627,1.0525806451612902,6.473666666666667,8.300645161290323,9.22483870967742,3.689333333333333,-2.535806451612903,-8.734,-10.216451612903224,-7.114516129032259,-6.956428571428572,-0.2525806451612903,1.7546666666666666,8.89774193548387,15.991,16.976451612903226,16.324193548387097,11.293666666666669,3.448709677419355,-3.380666666666667,-4.808387096774194,306.53000000000003,402.53,545.47,557.01,713.33,821.54,712.92,603.33,548.39,434.95,286.29,267.02,65.03967741935485,66.16321428571429,54.78290322580645,61.919,55.99935483870968,39.50666666666667,43.82612903225806,54.61709677419355,48.92766666666667,57.26516129032258,59.12033333333333,62.36483870967741,3.167741935483871,3.5139285714285715,2.888709677419355,2.837333333333333,2.544516129032258,2.588,1.8267741935483872,1.7132258064516128,1.9086666666666663,2.3548387096774195,3.067333333333333,2.4861290322580647,0.0,0.0,0.0,0.0,0.0,14.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,22.0,16.0,19.0,23.0,24.0,12.0,19.0,20.0,22.0,28.0,4.0,6.0,9.0,14.0,12.0,7.0,7.0,19.0,11.0,11.0,8.0,3.0,418.29,12.269424657534246,30.09,-2.395945205479452,-22.88,4.4180821917808215,6199.31,55.74665753424657,2.566767123287671,52,1,0,254,111,1.12,1.6,1.35,1.48,1.27,1.58,17.5,14.6,14.9,15.2,14.6,14.6,17.8,38.8,27.1,34.5,21.0,37.5,17.3,18.8,18.7,19.1,18.2,18.2,5.52,0.53,1.32,0.9,2.34,0.59,6.0,6.3,5.9,6.1,6.0,6.1,52.0,57.8,54.5,55.2,53.4,56.7,30.6,23.4,26.8,25.7,28.4,25.1,74.0,3.3,15.7,7.9,29.0,4.5,39.0,-105.5,184,1994-05-01,1994-10-31,259.27,1.4090760869565215,20.507934782608697,4.359782608695652,12.139130434782608,3834.460000000001,20.83945652173913,1389.91,1,0,0,1,0,0,0,0.0899999999999998,0.0,117,139,15,32,7,1,1,2,1,0,0,21.08,25.35,31.78,67,8,0.0208240951086235,3.48,4.68,20.610000000000003,1,0,10.97,0,36,91,-6.31,4,89.33,42,15,1,25.35,0,0,6,1534.87,92.90000000000002,36,10,0,16.86,0,0,0,1316.2499999999998,77.04,39,12,0,11.7,0,0,30,983.34
United States,Colorado,Wheat,1995,1995,2.5824000000000003,14.34,30.93,51.14,80.11,109.37,75.68,43.58,57.9,47.36,13.26,25.21,18.130000000000003,0.5225806451612904,4.4775,4.891935483870968,6.029,11.40032258064516,18.699666666666666,23.131612903225808,24.613225806451613,18.296333333333333,12.790645161290325,6.541666666666667,1.8264516129032256,-12.258387096774191,-8.775714285714285,-8.378709677419355,-6.748666666666667,-2.704516129032258,3.384333333333333,6.902903225806452,9.28032258064516,3.143666666666667,-3.230645161290323,-5.565,-10.100322580645162,-6.831935483870968,-2.9682142857142857,-2.050967741935484,-0.4503333333333333,4.380645161290323,11.315666666666669,15.297419354838713,16.99258064516129,10.178,3.597741935483871,-0.7753333333333333,-5.023870967741936,303.6,401.84,529.48,603.97,623.61,697.87,744.62,681.38,523.6800000000001,477.54,300.39,279.68,68.37096774193549,66.07000000000001,65.6383870967742,64.90466666666667,67.09096774193549,56.249,51.79709677419355,53.97806451612903,56.57866666666666,47.30903225806451,60.984,64.28903225806452,2.827741935483871,3.023571428571429,3.160322580645161,3.24,2.767741935483871,2.3,1.9158064516129032,1.691935483870968,1.8016666666666663,2.7006451612903226,3.067,2.4383870967741936,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,18.0,13.0,7.0,14.0,17.0,18.0,16.0,28.0,23.0,27.0,4.0,6.0,13.0,17.0,24.0,16.0,14.0,13.0,14.0,3.0,7.0,4.0,567.01,11.142054794520549,29.39,-2.888931506849316,-20.35,3.677095890410959,6167.66,60.230493150684936,2.573972602739726,33,0,0,230,135,1.12,1.6,1.35,1.48,1.27,1.58,17.5,14.6,14.9,15.2,14.6,14.6,17.8,38.8,27.1,34.5,21.0,37.5,17.3,18.8,18.7,19.1,18.2,18.2,5.52,0.53,1.32,0.9,2.34,0.59,6.0,6.3,5.9,6.1,6.0,6.1,52.0,57.8,54.5,55.2,53.4,56.7,30.6,23.4,26.8,25.7,28.4,25.1,74.0,3.3,15.7,7.9,29.0,4.5,39.0,-105.5,184,1995-05-01,1995-10-31,347.15,1.8866847826086957,18.151576086956524,2.790923913043478,10.28875,3748.7,20.37336956521739,1090.4700000000005,0,0,0,0,0,0,0,0.0,0.0,100,125,11,29,7,0,0,5,1,0,0,23.69,40.21,46.06,84,10,0.0179250612314024,1.3,5.659999999999999,8.11,1,0,4.33,0,66,108,-9.52,8,185.05,21,6,1,40.21,0,0,32,1321.4799999999998,101.48000000000002,35,11,0,16.599999999999998,0,0,0,1426.0000000000002,60.620000000000005,44,9,0,12.88,0,0,34,1001.22
